TailNumber,Origin,Destination,TravelDate,TotalFlightTime,Revenue,FirstName,LastName,Passport
Y2161,SEA,IAH,06-06-2021,2,106.41,Robert,Banner,U-49850866
Y2161,DFW,IAH,11-08-2021,10,113.19,Billy,Kohli,J-42970426
C2896,DEN,MIA,20-06-2021,10,232.38,Heather,Singh,S-26384273
O2349,LAS,BOS,03-02-2021,10,58.88,Russell,Constantine,H-44102824
C2990,SEA,EWR,23-01-2021,4,392,Heather,Singh,S-26384273
Y2161,SEA,CLT,30-12-2020,1,472,Mary,Singh,A-69169562
G2971,ORD,IAH,02-02-2021,5,77.58,Heather,Singh,S-26384273
O2378,DFW,MIA,15-03-2021,1,284.46,Billy,Kohli,J-42970426
C2888,LAX,PHL,05-02-2021,7,66.52,Robert,Banner,U-49850866
C2990,DEN,EWR,28-05-2021,5,206.8,Jay,Singh,P-64549526
C2990,LAS,MSP,15-09-2021,3,271.72,Jay,Singh,P-64549526
C2888,LAS,MSP,13-07-2021,7,291.17,Phil,Hawkins,R-68106487
F2838,ORD,IAH,17-07-2021,8,219.38,Heather,Singh,S-26384273
R2852,DEN,CLT,07-02-2021,7,95.21,Phil,Singh,D-61495909
H3059,SEA,EWR,06-01-2021,6,310.92,Heather,Singh,S-26384273
H3059,MCO,PHX,26-05-2021,1,134.69,Robert,Banner,U-49850866
G2971,SEA,PHL,21-10-2020,5,360.61,Billy,Kohli,J-42970426
C2888,DFW,FLL,07-07-2021,7,235.25,Russell,Constantine,H-44102824
C2386,ATL,IAH,17-07-2021,4,172.52,Phil,Singh,D-61495909
F2838,LAX,PHL,03-07-2021,8,468.9,Phil,Hawkins,R-68106487
S2869,SFO,PHX,04-08-2021,2,443.39,Jay,Singh,P-64549526
Z2357,SFO,MIA,02-03-2021,2,488.85,Mary,Singh,A-69169562
C2386,DFW,MSP,10-12-2020,8,86.17,Heather,Singh,S-26384273
R2852,SFO,MSP,29-07-2021,7,386.74,Phil,Singh,D-61495909
A2975,DEN,IAH,21-05-2021,3,214.37,Mary,Singh,A-69169562
C2386,MCO,MSP,11-12-2020,9,439.03,Heather,Singh,S-26384273
Z2357,SFO,CLT,05-08-2021,3,178.01,Heather,Singh,S-26384273
R2852,MCO,DTW,23-07-2021,9,248.89,Heather,Singh,S-26384273
O2378,ORD,DTW,25-12-2020,10,94.39,Jay,Singh,P-64549526
N2252,LAS,PHX,28-08-2021,9,457.1,Mary,Singh,A-69169562
Z2357,DFW,MIA,27-10-2020,4,495.41,Heather,Singh,S-26384273
C2888,SFO,DTW,06-12-2020,1,252.41,Phil,Hawkins,R-68106487
R2852,DFW,PHX,21-11-2020,5,172.34,Heather,Singh,S-26384273
C2888,ATL,CLT,09-01-2021,6,278.02,Mary,Singh,A-69169562
A2975,DFW,CLT,18-10-2020,10,159.64,Phil,Hawkins,R-68106487
N2252,ORD,MIA,18-03-2021,3,333.04,Phil,Hawkins,R-68106487
Z2357,JFK,MIA,10-10-2020,5,382.85,Robert,Banner,U-49850866
F2838,ORD,MSP,11-04-2021,9,140.05,Phil,Hawkins,R-68106487
Z2357,LAS,DTW,25-09-2021,8,363.2,Billy,Kohli,J-42970426
G2971,DFW,PHX,15-05-2021,1,264.14,Jay,Singh,P-64549526
J2465,DEN,BOS,29-07-2021,1,404.46,Billy,Kohli,J-42970426
O2378,ORD,PHX,18-08-2021,1,387.68,Mary,Singh,A-69169562
S2869,ATL,IAH,07-09-2021,1,354.68,Phil,Singh,D-61495909
Y2161,SEA,EWR,15-03-2021,4,456.44,Mary,Singh,A-69169562
C2896,DFW,DTW,21-12-2020,2,319.93,Heather,Singh,S-26384273
J2465,DEN,PHX,27-07-2021,8,494.17,Mary,Singh,A-69169562
C2896,SEA,MSP,18-11-2020,4,190.95,Jay,Singh,P-64549526
Y2161,MCO,MIA,04-12-2020,5,340.59,Jay,Singh,P-64549526
Z2357,ATL,CLT,21-01-2021,10,215.98,Mary,Singh,A-69169562
A2975,SEA,CLT,13-03-2021,9,283.2,Heather,Singh,S-26384273
H3059,MCO,MSP,13-04-2021,9,266.12,Phil,Singh,D-61495909
Y2161,DFW,MIA,04-03-2021,2,321.15,Billy,Kohli,J-42970426
G2971,JFK,CLT,05-06-2021,2,467.94,Billy,Kohli,J-42970426
P2752,DFW,MSP,02-01-2021,6,77.87,Mary,Singh,A-69169562
C2386,MCO,CLT,18-06-2021,3,228.92,Robert,Banner,U-49850866
O2349,MCO,EWR,20-11-2020,10,203.24,Russell,Constantine,H-44102824
R2852,DEN,EWR,20-11-2020,8,77.28,Mary,Singh,A-69169562
F2838,SEA,EWR,12-05-2021,8,280.03,Jay,Singh,P-64549526
C2386,JFK,MSP,30-05-2021,8,202.25,Russell,Constantine,H-44102824
O2349,SEA,FLL,28-07-2021,7,319.65,Robert,Banner,U-49850866
N2252,ORD,EWR,13-05-2021,5,413.01,Mary,Singh,A-69169562
C2750,DFW,FLL,18-02-2021,5,165.69,Russell,Constantine,H-44102824
T2366,JFK,PHX,24-12-2020,9,297.67,Phil,Singh,D-61495909
P2752,DEN,MSP,14-05-2021,2,234.08,Phil,Hawkins,R-68106487
P2752,DFW,PHX,30-11-2020,3,475.75,Mary,Singh,A-69169562
C2750,MCO,FLL,15-01-2021,4,456.68,Billy,Kohli,J-42970426
C2750,MCO,MIA,08-12-2020,3,124.71,Phil,Singh,D-61495909
F2838,ORD,MIA,16-03-2021,1,408.32,Phil,Singh,D-61495909
S2869,DFW,BOS,02-11-2020,4,255.3,Phil,Hawkins,R-68106487
C2386,SEA,MSP,13-04-2021,10,79.91,Robert,Banner,U-49850866
C2888,LAS,MSP,12-07-2021,7,391.56,Phil,Singh,D-61495909
C2386,JFK,PHL,05-10-2021,4,150.66,Mary,Singh,A-69169562
H3059,JFK,PHL,24-03-2021,3,472.97,Heather,Singh,S-26384273
A2975,DFW,MIA,06-08-2021,4,224.86,Mary,Singh,A-69169562
C2750,MCO,CLT,16-10-2020,10,50.53,Jay,Singh,P-64549526
C2750,DEN,PHX,06-11-2020,10,50.82,Billy,Kohli,J-42970426
Z2357,JFK,CLT,28-05-2021,7,398.75,Billy,Kohli,J-42970426
J2465,LAS,MIA,29-05-2021,9,166.82,Russell,Constantine,H-44102824
C2896,MCO,PHX,07-07-2021,2,200.42,Phil,Singh,D-61495909
T2366,ATL,MIA,08-07-2021,5,464.04,Jay,Singh,P-64549526
T2366,LAS,MSP,16-08-2021,5,430.45,Phil,Singh,D-61495909
C2750,ORD,BOS,27-07-2021,5,228.81,Heather,Singh,S-26384273
G2971,LAX,PHX,05-03-2021,4,140.46,Robert,Banner,U-49850866
C2888,DFW,PHX,07-05-2021,3,423.52,Billy,Kohli,J-42970426
P2752,LAS,FLL,16-05-2021,10,66.47,Billy,Kohli,J-42970426
A2975,DEN,BOS,29-06-2021,9,256.83,Russell,Constantine,H-44102824
C2990,ATL,DTW,30-05-2021,5,66.66,Heather,Singh,S-26384273
J2465,MCO,PHL,20-08-2021,7,364.09,Mary,Singh,A-69169562
N2252,SEA,MIA,17-06-2021,10,325.58,Robert,Banner,U-49850866
A2975,LAX,MSP,12-01-2021,3,222.06,Phil,Singh,D-61495909
T2366,JFK,EWR,23-08-2021,7,446.92,Billy,Kohli,J-42970426
T2335,DEN,PHL,09-05-2021,7,433.5,Billy,Kohli,J-42970426
C2990,MCO,IAH,08-11-2020,3,434.96,Billy,Kohli,J-42970426
Y2161,DEN,FLL,13-01-2021,8,139.55,Jay,Singh,P-64549526
T2335,SEA,FLL,15-07-2021,8,376.32,Billy,Kohli,J-42970426
C2386,SFO,PHX,28-10-2020,10,140.68,Heather,Singh,S-26384273
P2752,SEA,MIA,20-12-2020,8,466.45,Heather,Singh,S-26384273
O2378,LAS,EWR,02-04-2021,3,70.57,Phil,Singh,D-61495909
C2896,ATL,CLT,05-07-2021,8,397.02,Mary,Singh,A-69169562
N2252,SFO,CLT,22-01-2021,3,168.13,Phil,Hawkins,R-68106487
C2990,DEN,FLL,01-09-2021,8,473.65,Mary,Singh,A-69169562
N2252,LAX,IAH,19-06-2021,2,388.05,Phil,Hawkins,R-68106487
J2465,ORD,PHX,09-11-2020,6,128.86,Phil,Hawkins,R-68106487
C2750,DEN,FLL,18-10-2020,5,54.04,Billy,Kohli,J-42970426
G2971,ORD,EWR,12-04-2021,7,236.82,Phil,Hawkins,R-68106487
A2975,DFW,MSP,05-03-2021,2,366.14,Russell,Constantine,H-44102824
F2838,JFK,PHL,04-01-2021,2,187.06,Phil,Hawkins,R-68106487
F2838,SFO,FLL,25-08-2021,7,238.21,Jay,Singh,P-64549526
Y2161,MCO,EWR,06-02-2021,9,498.25,Robert,Banner,U-49850866
C2990,MCO,DTW,13-11-2020,7,372.62,Jay,Singh,P-64549526
C2750,JFK,MSP,12-11-2020,6,155.56,Phil,Singh,D-61495909
C2888,MCO,MIA,22-01-2021,10,135.14,Heather,Singh,S-26384273
Z2357,LAX,PHL,10-01-2021,8,250.64,Billy,Kohli,J-42970426
F2838,ORD,PHX,18-12-2020,7,359.78,Phil,Hawkins,R-68106487
T2335,SFO,BOS,17-09-2021,1,338.8,Billy,Kohli,J-42970426
J2465,SFO,MIA,17-03-2021,8,301.33,Jay,Singh,P-64549526
J2465,JFK,IAH,30-09-2021,5,429,Phil,Singh,D-61495909
J2465,JFK,FLL,09-02-2021,10,412.5,Heather,Singh,S-26384273
Z2357,MCO,PHL,17-04-2021,4,479.79,Billy,Kohli,J-42970426
C2386,ATL,EWR,05-11-2020,7,366.26,Russell,Constantine,H-44102824
J2465,ATL,IAH,29-08-2021,7,367.41,Jay,Singh,P-64549526
T2335,SEA,MSP,17-03-2021,10,397.11,Heather,Singh,S-26384273
O2378,ORD,MSP,01-09-2021,1,168.56,Billy,Kohli,J-42970426
F2838,JFK,DTW,27-11-2020,8,103.2,Billy,Kohli,J-42970426
C2888,ATL,FLL,02-09-2021,5,352.67,Phil,Hawkins,R-68106487
R2852,ATL,PHL,23-06-2021,7,273.8,Jay,Singh,P-64549526
S2869,JFK,CLT,15-09-2021,2,242.48,Jay,Singh,P-64549526
N2252,LAX,IAH,20-07-2021,2,300.07,Billy,Kohli,J-42970426
O2378,DEN,DTW,11-05-2021,7,189.68,Russell,Constantine,H-44102824
G2971,ORD,PHX,29-08-2021,10,394.88,Robert,Banner,U-49850866
T2366,MCO,PHL,06-11-2020,8,201.73,Billy,Kohli,J-42970426
H3059,SFO,CLT,15-07-2021,5,388.19,Jay,Singh,P-64549526
J2465,LAX,MIA,14-11-2020,9,207.04,Russell,Constantine,H-44102824
Y2161,SEA,DTW,30-01-2021,10,105.74,Russell,Constantine,H-44102824
R2852,DEN,EWR,18-08-2021,1,87.03,Russell,Constantine,H-44102824
J2465,SFO,IAH,14-09-2021,8,101.59,Billy,Kohli,J-42970426
P2752,LAX,EWR,10-05-2021,8,389.9,Mary,Singh,A-69169562
Z2357,DFW,CLT,19-02-2021,2,99.87,Russell,Constantine,H-44102824
F2838,DEN,BOS,01-11-2020,10,382.75,Jay,Singh,P-64549526
F2838,DEN,IAH,10-05-2021,7,449.84,Russell,Constantine,H-44102824
P2752,LAX,MSP,08-04-2021,8,62.06,Billy,Kohli,J-42970426
H3059,DEN,PHL,27-11-2020,9,498.82,Phil,Singh,D-61495909
O2378,MCO,DTW,19-12-2020,4,101.42,Billy,Kohli,J-42970426
T2335,DEN,MSP,08-03-2021,4,210.79,Billy,Kohli,J-42970426
A2975,SEA,MSP,20-09-2021,8,133.51,Phil,Singh,D-61495909
F2838,SFO,MSP,24-07-2021,2,109.58,Mary,Singh,A-69169562
Z2357,LAX,IAH,26-03-2021,10,359.07,Billy,Kohli,J-42970426
J2465,ORD,IAH,21-09-2021,9,112.33,Phil,Hawkins,R-68106487
C2386,ORD,IAH,17-03-2021,10,368.28,Russell,Constantine,H-44102824
J2465,DFW,PHX,16-10-2020,9,432.52,Mary,Singh,A-69169562
T2335,LAX,IAH,02-02-2021,3,335.23,Robert,Banner,U-49850866
C2386,SEA,BOS,27-09-2021,8,214.89,Robert,Banner,U-49850866
R2852,SFO,IAH,19-09-2021,3,103.97,Phil,Singh,D-61495909
F2838,MCO,DTW,27-02-2021,4,133.44,Heather,Singh,S-26384273
J2465,SFO,CLT,07-05-2021,6,244.15,Mary,Singh,A-69169562
C2386,SFO,DTW,03-05-2021,8,342.76,Phil,Singh,D-61495909
C2888,LAX,CLT,17-03-2021,5,371.42,Heather,Singh,S-26384273
H3059,MCO,FLL,15-07-2021,9,142.69,Phil,Singh,D-61495909
S2869,ATL,IAH,17-02-2021,3,409.2,Heather,Singh,S-26384273
G2971,MCO,FLL,02-09-2021,1,194,Mary,Singh,A-69169562
N2252,JFK,FLL,17-10-2020,6,304.31,Jay,Singh,P-64549526
Y2161,LAX,PHL,23-07-2021,9,145.5,Russell,Constantine,H-44102824
C2750,JFK,DTW,09-10-2020,5,109.66,Phil,Singh,D-61495909
J2465,SEA,CLT,06-01-2021,3,435.37,Phil,Hawkins,R-68106487
H3059,LAX,PHX,24-07-2021,1,107.96,Mary,Singh,A-69169562
T2335,JFK,DTW,14-09-2021,8,434.7,Jay,Singh,P-64549526
C2386,ORD,MIA,06-01-2021,2,491.64,Jay,Singh,P-64549526
C2386,DEN,EWR,21-08-2021,10,245.61,Phil,Hawkins,R-68106487
R2852,DEN,PHL,17-08-2021,6,435.75,Billy,Kohli,J-42970426
O2378,ORD,IAH,01-08-2021,9,395.92,Phil,Hawkins,R-68106487
F2838,JFK,PHL,05-08-2021,6,166.89,Billy,Kohli,J-42970426
G2971,MCO,PHX,22-02-2021,2,123.35,Phil,Hawkins,R-68106487
T2335,SFO,MSP,16-10-2020,8,270.09,Billy,Kohli,J-42970426
O2378,JFK,MSP,04-09-2021,5,221.38,Russell,Constantine,H-44102824
S2869,ATL,DTW,12-01-2021,4,152.48,Billy,Kohli,J-42970426
C2386,DEN,MIA,19-08-2021,2,440.81,Mary,Singh,A-69169562
O2378,DEN,BOS,12-06-2021,8,356.41,Phil,Hawkins,R-68106487
Z2357,LAS,FLL,19-08-2021,10,129.07,Russell,Constantine,H-44102824
S2869,MCO,CLT,01-06-2021,4,187.49,Russell,Constantine,H-44102824
A2975,JFK,BOS,13-05-2021,3,262.36,Jay,Singh,P-64549526
C2386,LAS,MSP,22-04-2021,9,72.13,Russell,Constantine,H-44102824
Y2161,JFK,EWR,31-10-2020,10,359.18,Billy,Kohli,J-42970426
Z2357,LAX,PHL,03-08-2021,9,112.19,Billy,Kohli,J-42970426
T2366,JFK,PHX,22-05-2021,10,97.13,Heather,Singh,S-26384273
O2349,LAX,CLT,02-08-2021,4,65.4,Phil,Hawkins,R-68106487
C2896,DEN,CLT,13-08-2021,10,439.35,Phil,Hawkins,R-68106487
N2252,DEN,IAH,14-03-2021,1,431.03,Jay,Singh,P-64549526
A2975,ORD,EWR,13-11-2020,10,267.86,Russell,Constantine,H-44102824
T2335,LAS,MIA,21-04-2021,9,293.5,Phil,Hawkins,R-68106487
Y2161,JFK,MSP,11-03-2021,4,394.28,Billy,Kohli,J-42970426
C2896,MCO,IAH,07-11-2020,5,53.01,Phil,Singh,D-61495909
C2386,JFK,IAH,13-05-2021,10,313.78,Heather,Singh,S-26384273
F2838,SFO,PHL,25-11-2020,6,72.02,Billy,Kohli,J-42970426
J2465,JFK,MIA,27-04-2021,7,487.08,Mary,Singh,A-69169562
Y2161,ATL,PHX,26-02-2021,8,169.31,Phil,Hawkins,R-68106487
J2465,ORD,MSP,08-03-2021,6,163.81,Robert,Banner,U-49850866
F2838,ORD,PHL,14-03-2021,6,411.16,Heather,Singh,S-26384273
S2869,DFW,DTW,26-05-2021,5,397.76,Heather,Singh,S-26384273
F2838,LAX,MSP,10-11-2020,10,151.42,Billy,Kohli,J-42970426
P2752,MCO,IAH,14-08-2021,3,272.31,Phil,Hawkins,R-68106487
C2888,DEN,MIA,26-01-2021,9,268.28,Billy,Kohli,J-42970426
S2869,JFK,MSP,30-11-2020,7,357.03,Billy,Kohli,J-42970426
A2975,JFK,CLT,26-07-2021,5,270.24,Jay,Singh,P-64549526
F2838,DEN,PHL,16-01-2021,2,281,Phil,Hawkins,R-68106487
G2971,ORD,PHL,27-06-2021,8,302.52,Mary,Singh,A-69169562
O2349,LAX,IAH,23-07-2021,8,112.75,Phil,Hawkins,R-68106487
T2335,LAX,PHX,21-10-2020,6,433.85,Jay,Singh,P-64549526
G2971,DFW,BOS,03-09-2021,5,288.97,Jay,Singh,P-64549526
Z2357,DEN,IAH,31-12-2020,3,351.53,Robert,Banner,U-49850866
F2838,SFO,MSP,13-11-2020,1,71.64,Jay,Singh,P-64549526
C2888,DEN,PHL,26-03-2021,10,477.54,Billy,Kohli,J-42970426
O2349,JFK,PHX,22-10-2020,6,255.59,Billy,Kohli,J-42970426
S2869,DEN,CLT,26-02-2021,9,51.91,Robert,Banner,U-49850866
O2349,ATL,IAH,11-04-2021,4,459.65,Heather,Singh,S-26384273
F2838,DEN,CLT,13-05-2021,10,233.84,Mary,Singh,A-69169562
O2378,SEA,MIA,06-11-2020,4,297.1,Robert,Banner,U-49850866
C2888,ATL,FLL,09-08-2021,7,181.43,Robert,Banner,U-49850866
R2852,SFO,MSP,14-04-2021,7,199.81,Billy,Kohli,J-42970426
N2252,SEA,EWR,22-02-2021,9,327.31,Mary,Singh,A-69169562
C2888,DFW,DTW,11-04-2021,5,392.07,Jay,Singh,P-64549526
J2465,LAX,CLT,30-07-2021,1,108.03,Phil,Singh,D-61495909
T2366,DEN,EWR,13-08-2021,4,302.02,Billy,Kohli,J-42970426
Z2357,ORD,PHX,20-11-2020,4,292.01,Russell,Constantine,H-44102824
Z2357,SFO,MSP,08-06-2021,6,344.97,Phil,Hawkins,R-68106487
G2971,LAX,CLT,07-12-2020,3,59.67,Phil,Singh,D-61495909
N2252,LAX,MSP,24-06-2021,9,64.13,Robert,Banner,U-49850866
F2838,SEA,PHX,18-03-2021,1,280.24,Heather,Singh,S-26384273
G2971,ATL,BOS,29-06-2021,8,401.3,Robert,Banner,U-49850866
N2252,JFK,FLL,26-09-2021,10,64.08,Robert,Banner,U-49850866
C2386,LAX,MSP,03-10-2021,8,165.39,Jay,Singh,P-64549526
C2750,SEA,MIA,10-09-2021,4,92.35,Phil,Singh,D-61495909
A2975,MCO,MIA,09-03-2021,9,137.65,Phil,Hawkins,R-68106487
C2888,SFO,MIA,15-07-2021,3,174.64,Phil,Singh,D-61495909
F2838,SEA,PHL,26-11-2020,6,76.06,Phil,Hawkins,R-68106487
Y2161,SEA,FLL,14-04-2021,8,338.83,Robert,Banner,U-49850866
F2838,LAX,FLL,12-04-2021,4,81.36,Phil,Hawkins,R-68106487
P2752,ORD,PHX,11-10-2020,6,51.85,Heather,Singh,S-26384273
A2975,DEN,FLL,27-11-2020,3,419.06,Jay,Singh,P-64549526
N2252,JFK,FLL,08-06-2021,8,180.46,Phil,Singh,D-61495909
S2869,DFW,DTW,26-04-2021,2,384.28,Phil,Singh,D-61495909
G2971,LAX,DTW,01-03-2021,3,142,Russell,Constantine,H-44102824
Z2357,LAX,MIA,10-02-2021,3,346.58,Heather,Singh,S-26384273
R2852,LAS,MIA,03-04-2021,5,317.05,Heather,Singh,S-26384273
F2838,DEN,BOS,01-02-2021,4,211.62,Robert,Banner,U-49850866
J2465,DFW,BOS,02-05-2021,3,498.68,Phil,Singh,D-61495909
Y2161,DEN,CLT,02-02-2021,6,307.72,Russell,Constantine,H-44102824
T2366,LAS,EWR,09-02-2021,8,255.15,Jay,Singh,P-64549526
C2750,JFK,PHL,28-11-2020,8,346.88,Jay,Singh,P-64549526
C2386,SEA,CLT,18-07-2021,1,267.57,Mary,Singh,A-69169562
O2349,DFW,EWR,23-12-2020,9,138.72,Billy,Kohli,J-42970426
A2975,MCO,BOS,16-05-2021,6,98.38,Phil,Hawkins,R-68106487
H3059,DFW,MIA,28-06-2021,1,95.96,Billy,Kohli,J-42970426
C2386,LAS,EWR,02-09-2021,6,302.04,Phil,Singh,D-61495909
O2378,ATL,DTW,14-01-2021,9,251.72,Mary,Singh,A-69169562
Z2357,SEA,PHL,02-06-2021,7,295.47,Heather,Singh,S-26384273
A2975,JFK,PHX,07-10-2020,4,104.05,Mary,Singh,A-69169562
C2888,DFW,MSP,16-08-2021,4,496.24,Jay,Singh,P-64549526
J2465,DFW,PHX,27-02-2021,1,272.58,Heather,Singh,S-26384273
S2869,MCO,IAH,16-01-2021,5,471.74,Phil,Singh,D-61495909
C2386,DEN,PHX,16-12-2020,2,306.46,Mary,Singh,A-69169562
T2335,LAX,DTW,01-03-2021,8,390.29,Billy,Kohli,J-42970426
C2386,LAX,PHL,07-02-2021,7,225.65,Russell,Constantine,H-44102824
J2465,SEA,PHL,24-05-2021,8,244.86,Jay,Singh,P-64549526
Z2357,DEN,BOS,20-03-2021,8,286.41,Mary,Singh,A-69169562
C2750,ORD,PHL,27-01-2021,9,206.92,Heather,Singh,S-26384273
P2752,DFW,FLL,07-04-2021,10,334.14,Heather,Singh,S-26384273
Z2357,DEN,BOS,04-08-2021,4,268.97,Heather,Singh,S-26384273
C2386,JFK,CLT,16-10-2020,4,63.2,Heather,Singh,S-26384273
Y2161,DFW,MSP,15-04-2021,5,368.1,Russell,Constantine,H-44102824
C2990,DEN,EWR,26-10-2020,10,138.74,Russell,Constantine,H-44102824
Z2357,LAS,DTW,12-07-2021,9,167.01,Robert,Banner,U-49850866
O2349,DFW,EWR,20-10-2020,6,350.6,Russell,Constantine,H-44102824
Y2161,SFO,MSP,09-07-2021,4,203.55,Russell,Constantine,H-44102824
Y2161,ATL,EWR,24-12-2020,9,86.58,Billy,Kohli,J-42970426
R2852,ATL,MSP,15-09-2021,9,413.04,Phil,Singh,D-61495909
R2852,ORD,BOS,18-06-2021,3,315.41,Mary,Singh,A-69169562
A2975,LAS,CLT,03-05-2021,8,436.23,Russell,Constantine,H-44102824
O2378,JFK,CLT,09-05-2021,7,214.07,Jay,Singh,P-64549526
S2869,SFO,PHL,13-11-2020,6,315.2,Mary,Singh,A-69169562
T2335,SEA,EWR,16-08-2021,3,279.8,Billy,Kohli,J-42970426
C2750,DEN,MSP,01-02-2021,10,156.38,Billy,Kohli,J-42970426
O2378,ATL,MIA,21-04-2021,1,191,Jay,Singh,P-64549526
C2896,MCO,PHL,14-06-2021,10,122.5,Heather,Singh,S-26384273
O2378,ATL,CLT,23-06-2021,3,143.21,Phil,Hawkins,R-68106487
C2990,LAS,PHL,23-09-2021,1,272.04,Jay,Singh,P-64549526
P2752,LAX,CLT,31-12-2020,2,334.29,Robert,Banner,U-49850866
Y2161,DEN,FLL,13-02-2021,2,378.46,Russell,Constantine,H-44102824
H3059,SEA,PHX,09-05-2021,10,87.29,Mary,Singh,A-69169562
O2349,MCO,DTW,09-01-2021,4,425.29,Billy,Kohli,J-42970426
G2971,DEN,PHL,20-09-2021,6,160.41,Phil,Singh,D-61495909
O2349,LAX,IAH,04-12-2020,4,497.65,Mary,Singh,A-69169562
C2896,JFK,DTW,13-12-2020,8,191.9,Phil,Singh,D-61495909
O2378,SEA,BOS,22-02-2021,1,372.08,Phil,Hawkins,R-68106487
P2752,SEA,PHX,17-06-2021,3,324.7,Phil,Hawkins,R-68106487
P2752,LAX,PHL,19-11-2020,1,327.42,Billy,Kohli,J-42970426
G2971,DFW,CLT,08-02-2021,1,349.07,Jay,Singh,P-64549526
Y2161,ORD,MIA,08-03-2021,5,126.46,Phil,Singh,D-61495909
A2975,JFK,MSP,28-08-2021,9,152.83,Heather,Singh,S-26384273
C2990,JFK,MSP,23-04-2021,2,374.69,Robert,Banner,U-49850866
T2335,MCO,PHX,28-09-2021,2,366.74,Heather,Singh,S-26384273
C2888,LAS,PHL,23-12-2020,8,388.68,Jay,Singh,P-64549526
C2750,LAS,PHL,05-07-2021,8,239.2,Jay,Singh,P-64549526
C2990,LAX,MSP,27-03-2021,10,163.34,Jay,Singh,P-64549526
Y2161,LAS,PHX,16-10-2020,6,116.39,Russell,Constantine,H-44102824
F2838,LAS,PHX,18-11-2020,5,384.76,Heather,Singh,S-26384273
A2975,SEA,EWR,30-11-2020,7,52.31,Robert,Banner,U-49850866
H3059,ATL,MIA,29-05-2021,10,143.64,Billy,Kohli,J-42970426
C2888,MCO,CLT,31-07-2021,8,451.2,Phil,Singh,D-61495909
J2465,DEN,MIA,07-09-2021,7,429.58,Russell,Constantine,H-44102824
T2366,MCO,MSP,13-01-2021,8,437.17,Phil,Hawkins,R-68106487
G2971,LAX,DTW,01-04-2021,3,464.24,Phil,Singh,D-61495909
T2335,DFW,BOS,21-09-2021,7,176.81,Phil,Singh,D-61495909
Y2161,JFK,MIA,07-12-2020,7,257.61,Robert,Banner,U-49850866
Y2161,MCO,FLL,10-12-2020,8,366.21,Billy,Kohli,J-42970426
J2465,ORD,CLT,02-05-2021,6,292.66,Russell,Constantine,H-44102824
P2752,SEA,CLT,17-05-2021,1,459.65,Robert,Banner,U-49850866
G2971,DEN,EWR,24-03-2021,3,372.71,Robert,Banner,U-49850866
C2386,JFK,BOS,13-01-2021,7,176,Phil,Singh,D-61495909
Y2161,DFW,MSP,08-03-2021,7,370.17,Mary,Singh,A-69169562
C2990,DEN,EWR,29-03-2021,2,186,Robert,Banner,U-49850866
C2750,DEN,PHL,05-05-2021,1,107.83,Russell,Constantine,H-44102824
T2335,MCO,DTW,24-11-2020,1,388.75,Mary,Singh,A-69169562
Z2357,SFO,PHX,02-12-2020,1,205.04,Phil,Singh,D-61495909
N2252,SEA,EWR,21-04-2021,10,176.89,Phil,Hawkins,R-68106487
T2335,SFO,DTW,07-08-2021,8,417.01,Heather,Singh,S-26384273
C2386,SEA,CLT,07-03-2021,4,105.44,Robert,Banner,U-49850866
C2990,DEN,DTW,11-12-2020,5,364.09,Billy,Kohli,J-42970426
O2349,JFK,DTW,03-11-2020,1,406.35,Russell,Constantine,H-44102824
C2888,ORD,EWR,10-02-2021,7,306.64,Jay,Singh,P-64549526
J2465,LAS,CLT,28-08-2021,2,393.8,Phil,Hawkins,R-68106487
C2750,SFO,BOS,19-08-2021,5,238.36,Phil,Singh,D-61495909
O2349,ATL,CLT,14-05-2021,9,298.96,Robert,Banner,U-49850866
N2252,MCO,PHX,01-02-2021,4,122.83,Billy,Kohli,J-42970426
T2335,JFK,BOS,07-02-2021,1,70,Mary,Singh,A-69169562
J2465,JFK,PHL,09-01-2021,6,396.47,Phil,Singh,D-61495909
C2386,SFO,PHX,08-06-2021,1,309.38,Phil,Hawkins,R-68106487
Y2161,ORD,MIA,06-03-2021,6,309.14,Phil,Singh,D-61495909
A2975,ATL,IAH,30-12-2020,8,469.94,Robert,Banner,U-49850866
A2975,ORD,FLL,05-02-2021,1,413.67,Heather,Singh,S-26384273
S2869,ORD,MIA,12-03-2021,5,108.43,Jay,Singh,P-64549526
C2990,DFW,DTW,18-06-2021,6,174.25,Phil,Singh,D-61495909
J2465,ORD,EWR,30-09-2021,10,401.31,Jay,Singh,P-64549526
S2869,ATL,DTW,26-10-2020,1,394.06,Robert,Banner,U-49850866
O2349,SFO,IAH,01-01-2021,2,262.55,Russell,Constantine,H-44102824
C2990,SEA,IAH,05-10-2021,3,65.09,Billy,Kohli,J-42970426
C2750,MCO,IAH,18-08-2021,1,442.29,Robert,Banner,U-49850866
S2869,DEN,BOS,13-11-2020,2,328.91,Phil,Hawkins,R-68106487
J2465,ATL,IAH,29-09-2021,9,108.77,Phil,Hawkins,R-68106487
O2349,ATL,IAH,30-01-2021,6,224.15,Phil,Singh,D-61495909
F2838,ORD,PHX,02-11-2020,9,318.69,Phil,Hawkins,R-68106487
Y2161,ATL,DTW,09-12-2020,3,120.88,Robert,Banner,U-49850866
N2252,ATL,IAH,07-06-2021,3,73.73,Jay,Singh,P-64549526
